No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
47,2013,3,2,22,108,123,46,88,2000,4,-0.2,1024.7,-13.2,0,NNE,1
48,2013,3,2,23,130,136,70,88,2600,4,-0.9,1023.9,-14.8,0,N,1.6
49,2013,3,3,0,125,153,45,85,2600,4,-1.2,1022.9,-13.4,0,N,1.4
50,2013,3,3,1,96,118,40,81,1899,3,-2.1,1021.9,-12.2,0,WNW,1
51,2013,3,3,2,84,92,42,84,2000,4,-3.8,1020.7,-11.1,0,NW,0.2
52,2013,3,3,3,80,90,25,85,2000,4,-4.6,1019.9,-10.2,0,N,0.1
53,2013,3,3,4,81,92,11,82,3000,5,-3.8,1019.5,-10.9,0,N,1.1
54,2013,3,3,5,120,106,10,76,3000,4,-5.3,1019,-9.9,0,NNE,1.1
55,2013,3,3,6,88,108,10,73,2500,3,-4.1,1018.7,-11.4,0,NW,0.8
56,2013,3,3,7,92,97,8,67,3500,3,-2.6,1019.4,-11.9,0,NNW,1.4
57,2013,3,3,8,113,122,23,65,2700,3,-0.1,1018.6,-12.7,0,N,2.1
58,2013,3,3,9,99,114,67,62,2200,6,2.4,1018.4,-13,0,N,1
59,2013,3,3,10,88,95,66,61,1800,15,4.8,1017.5,-12.7,0,WNW,0.9
60,2013,3,3,11,85,92,61,65,1700,26,9.3,1016.2,-12.6,0,S,1.4
61,2013,3,3,12,95,106,60,73,1700,28,11.8,1014.9,-13.3,0,S,2.2
62,2013,3,3,13,109,123,58,84,1600,25,14.5,1013.6,-12.7,0,W,4.7
63,2013,3,3,14,99,114,48,78,1399,33,15.9,1013,-12.5,0,W,3.4
64,2013,3,3,15,70,107,28,64,1100,44,15.6,1013,-12.8,0,N,3.1
65,2013,3,3,16,45,96,23,42,900,64,14.9,1013,-12.4,0,NE,1.6
66,2013,3,3,17,41,73,15,34,800,72,13,1013.4,-13.1,0,N,1.1
67,2013,3,3,18,42,67,10,36,700,70,8.4,1014.4,-11,0,N,0
68,2013,3,3,19,39,66,11,49,700,47,5.3,1015.5,-9.7,0,NW,0.9
69,2013,3,3,20,26,67,25,63,800,27,10.4,1015.7,-12.3,0,NNW,2.4
70,2013,3,3,21,34,64,20,60,1300,27,7.4,1016,-8.3,0,NW,1.5
71,2013,3,3,22,47,68,16,44,1100,44,5.9,1016.5,-11.3,0,N,1.4
72,2013,3,3,23,38,55,19,54,1000,28,8.7,1017.2,-11.3,0,NW,4.2
73,2013,3,4,0,32,55,35,55,1200,29,8.9,1018.3,-11.2,0,NW,4.5
74,2013,3,4,1,39,54,18,32,1000,48,7.8,1019.2,-11,0,NW,2.6
75,2013,3,4,2,30,50,9,15,700,68,5.7,1019.3,-11.4,0,N,1.5
76,2013,3,4,3,16,26,13,13,500,71,3,1019.8,-12.1,0,WNW,1.1
77,2013,3,4,4,3,8,12,16,500,69,4.9,1020.1,-12.6,0,S,2.1
78,2013,3,4,5,3,8,5,11,400,77,2.2,1020.8,-12.1,0,SE,1
79,2013,3,4,6,3,9,6,22,500,60,2.6,1021.5,-12.1,0,NE,1.4
80,2013,3,4,7,9,14,15,53,800,24,5.2,1022.6,-11.9,0,NNE,1.2
81,2013,3,4,8,11,21,15,67,1399,13,8.2,1023.2,-12.3,0,NE,3.1
82,2013,3,4,9,15,33,13,32,700,56,9.6,1023.5,-13.6,0,NE,1.5
83,2013,3,4,10,10,14,6,19,600,72,11.1,1023.1,-13.8,0,ESE,1.4
84,2013,3,4,11,3,9,6,17,500,76,12,1022.5,-13.1,0,E,1.7
85,2013,3,4,12,3,7,5,15,500,83,13.4,1021.4,-13.6,0,W,3.5
86,2013,3,4,13,5,8,6,18,500,83,14.4,1020.2,-13.7,0,NNW,2.9
87,2013,3,4,14,3,9,8,19,500,82,15,1019.1,-14.2,0,N,3.5
88,2013,3,4,15,3,6,8,19,500,82,16,1018.5,-14.5,0,WSW,3.2
89,2013,3,4,16,13,NA,8,21,500,84,14.9,1017.9,-13.3,0,SSW,3
90,2013,3,4,17,8,10,10,32,500,69,12.8,1018.1,-13.3,0,SW,1.8
91,2013,3,4,18,18,28,7,55,700,50,10.6,1018.7,-13.5,0,SSW,1.6
92,2013,3,4,19,25,47,8,91,900,25,8.9,1019.1,-12.3,0,SSE,1.3
93,2013,3,4,20,37,60,15,103,1100,10,7.5,1019.2,-11.3,0,SSE,1.5
94,2013,3,4,21,52,84,24,104,1399,4,7,1019.4,-10.3,0,SSE,1.6
95,2013,3,4,22,63,97,30,107,1500,4,6.6,1019,-10.7,0,S,1.6
96,2013,3,4,23,72,103,32,103,1600,84,6.2,1018.3,-10.6,0,SSE,1.6
97,2013,3,5,0,80,100,32,96,1500,84,4.7,1017.9,-9.9,0,ESE,1.5
98,2013,3,5,1,82,100,28,90,1800,84,2.2,1017.4,-9.4,0,NE,0.9
99,2013,3,5,2,93,106,NA,5,200,84,2.2,1017,-10.7,0,NNE,1.7
100,2013,3,5,3,98,116,5,4,NA,84,0.5,1016.7,-8.2,0,NNE,0.2
101,2013,3,5,4,110,133,5,NA,200,84,0.2,1016.4,-9,0,NNE,1.7
102,2013,3,5,5,108,127,5,75,1500,84,0.3,1016.3,-7.5,0,NNE,0
103,2013,3,5,6,104,116,15,72,2100,84,-0.1,1016.3,-8.3,0,NE,1
104,2013,3,5,7,100,108,17,68,2299,84,1.7,1016.1,-7.6,0,NE,1
105,2013,3,5,8,103,111,35,65,2399,84,5.3,1015.9,-7.9,0,SSE,1.3
106,2013,3,5,9,104,123,75,64,2200,84,7.4,1015.4,-7.9,0,SSE,1.5
107,2013,3,5,10,114,136,79,70,2200,84,8.3,1014.7,-7.1,0,NE,1.4
108,2013,3,5,11,124,150,77,69,1899,84,10.7,1013.6,-6.6,0,ENE,1.1
109,2013,3,5,12,127,147,76,68,1800,33,12.3,1012.3,-7.2,0,S,1.4
110,2013,3,5,13,129,149,84,78,1700,84,12.2,1010.9,-7.3,0,ESE,0.6
111,2013,3,5,14,142,154,79,77,1600,84,13.6,1010.3,-7.8,0,E,1.7
112,2013,3,5,15,85,102,60,86,1500,84,13.7,1009.8,-7.1,0,S,1.6
113,2013,3,5,16,3,3,71,118,1600,69,12.9,1009.7,-6.2,0,SE,1
114,2013,3,5,17,3,74,83,112,2000,61,12,1010.2,-6.5,0,NNE,1.2
115,2013,3,5,18,3,238,86,128,2100,61,8.9,1010.7,-5.4,0,N,0.7
116,2013,3,5,19,154,226,84,140,2200,61,7.3,1011.1,-5.1,0,NNE,1.3
117,2013,3,5,20,193,234,87,145,2399,61,4.1,1011.4,-4.1,0,NNE,1.3
118,2013,3,5,21,218,247,101,143,2799,61,5,1011.3,-5.1,0,N,1.5
119,2013,3,5,22,249,261,92,134,2500,61,5.3,1011.3,-5.7,0,N,1.4
120,2013,3,5,23,233,239,77,114,2100,61,4.1,1011,-5.7,0,N,1.7
121,2013,3,6,0,200,208,79.6824,97.7228,NA,61,4.5,1011.1,-5,0,NNW,0.7
122,2013,3,6,1,163,184,77,104,2200,61,2.9,1010.9,-5.5,0,NNW,1
123,2013,3,6,2,172,173,66,106,2399,61,4.6,1010.4,-6,0,N,1.2
124,2013,3,6,3,160,175,61,100,2200,61,4.1,1010.2,-5.9,0,N,1.8
125,2013,3,6,4,146,158,59,94,2000,61,3.7,1009.9,-5.8,0,N,2.1
126,2013,3,6,5,137,144,67,85,1700,61,3.9,1010.4,-5.9,0,NNE,1.8
127,2013,3,6,6,129,140,73,82,1800,61,4,1010.9,-5.8,0,N,2
128,2013,3,6,7,128,136,86,82,1600,61,4.5,1011.6,-5.9,0,NNE,1.9
129,2013,3,6,8,120,132,84,72,1600,61,5.3,1011.6,-5.7,0,N,2.1
130,2013,3,6,9,136,138,94,80,1800,61,6.4,1011.6,-5.6,0,N,2.2
131,2013,3,6,10,143,156,97,79,2100,61,8.4,1011.4,-5.5,0,NNW,1.7
132,2013,3,6,11,164,174,87.108,75.7557,NA,61,9.1,1010.5,-5.6,0,N,2.1
133,2013,3,6,12,160,174,103,87,2700,61,9.7,1009.3,-5.4,0,N,1.7
134,2013,3,6,13,168,186,89,77,1899,61,10.8,1008.4,-4.9,0,NNW,0.9
135,2013,3,6,14,160,173,84,74,1800,49,12.2,1008,-4.9,0,WSW,1.2
136,2013,3,6,15,161,176,99,86,1899,49,13.1,1008,-4.6,0,NE,1.2
137,2013,3,6,16,165,191,113,111,2200,49,12.8,1007.9,-4.8,0,NNE,0.2
138,2013,3,6,17,188,218,125,112,2200,36,10.2,1008.4,-3.5,0,SE,0.6
139,2013,3,6,18,201,217,113,113,2600,26,8.1,1009.2,-3.4,0,ESE,0
140,2013,3,6,19,186,217,102,120,2399,26,5.5,1009.9,-3.3,0,NNW,0.1
141,2013,3,6,20,194,233,86,111,2899,26,4.4,1010.3,-3.6,0,W,0.8
142,2013,3,6,21,203,241,83,116,2899,26,3.4,1010,-3,0,W,0.1
143,2013,3,6,22,217,245,83,118,3500,26,3.7,1010,-3.1,0,NE,0.5
144,2013,3,6,23,248,277,74,114,4500,26,2.5,1009.9,-2.6,0,NE,0.9
145,2013,3,7,0,299,312,76,117,4500,26,1.2,1009.8,-3.3,0,NE,0
146,2013,3,7,1,312,320,71,113,4500,26,1.7,1009.7,-3.6,0,NNE,0.9
147,2013,3,7,2,275,308,71,105,4500,26,1.1,1009.2,-3.4,0,N,0
148,2013,3,7,3,278,305,55,99,4400,26,0.1,1009,-3.3,0,NNE,1.9
149,2013,3,7,4,255,290,43,91,3500,26,0.2,1009.2,-3.4,0,NE,0.5
150,2013,3,7,5,192,240,39,91,2500,26,-0.4,1009.3,-3.8,0,NNW,0.9
151,2013,3,7,6,169,189,42,88,2500,26,0.9,1009.1,-3.6,0,NNE,0.7
152,2013,3,7,7,151,176,37,74,2200,26,3.1,1009.2,-2.6,0,NE,1.7
153,2013,3,7,8,126,149,44,63,2200,26,6.5,1009.4,-2.2,0,SSW,1.1
154,2013,3,7,9,126,140,98,65,2100,26,8.4,1009,-2,0,SE,1.4
155,2013,3,7,10,157,165,131,104,2799,26,10.5,1008,-1.9,0,NNE,1
156,2013,3,7,11,220,227,133,129,3100,26,14.4,1006.2,-3,0,SE,2.4
157,2013,3,7,12,263,264,134,138,3200,26,15.8,1003.9,-2.7,0,SSE,3
158,2013,3,7,13,272,280,121,156,3399,41,17.3,1002.7,-1.9,0,S,2.6
159,2013,3,7,14,330,335,123,154,3500,67,17.7,1001.3,-2.1,0,SSW,1.5
160,2013,3,7,15,366,371,112,121,3100,85,18.1,1000.3,-2.3,0,SSW,1.4
161,2013,3,7,16,259,290,87,110,2600,91,17.4,999.8,-0.8,0,ESE,1.1
162,2013,3,7,17,249,262,93,115,3100,98,15.2,999.4,-0.2,0,E,1.2
163,2013,3,7,18,318,328,111,143,4000,98,13,1000,0,0,NNE,1.5
164,2013,3,7,19,404,435,107,183,4900,43,11.2,1000,0.6,0,NNE,0.4
165,2013,3,7,20,484,497,110,154,4599,98,9.2,1000.2,0.4,0,WSW,0.4
166,2013,3,7,21,446,486,107,139,4500,98,6.9,1000.5,0.1,0,NW,0
167,2013,3,7,22,425,445,91,159,4700,98,6.4,1000.7,-0.4,0,NNW,0.9
168,2013,3,7,23,416,425,95,172,4200,98,5.2,1000.7,-0.6,0,NNE,1
169,2013,3,8,0,344,385,96,168,4099,98,5.3,1000.6,-1.4,0,N,1.3
170,2013,3,8,1,386,340,98,111,3700,98,4.5,1000.7,-1.7,0,NW,1.1
171,2013,3,8,2,326,352,81,86,3200,98,3.7,1000.6,-1.7,0,NE,1.6
172,2013,3,8,3,301,312,76,102,3299,98,4,1000.3,-2.2,0,NNW,1.6
173,2013,3,8,4,335,278,78,107,3100,98,3.2,1001,-2.8,0,SW,0.5
174,2013,3,8,5,232,249,61,110,3100,98,1.9,1001.6,-2.8,0,S,0.5
175,2013,3,8,6,265,222,40,103,3100,98,2.3,1002.3,-2.4,0,W,0.7
176,2013,3,8,7,263,221,38,96,3100,98,6.8,1002.9,-2.1,0,NNE,2
177,2013,3,8,8,216,223,66,88,3399,98,10,1003.5,-2,0,NE,2
178,2013,3,8,9,207,226,96,78,2700,98,14.5,1003.4,-2,0,SE,1.2
179,2013,3,8,10,174,196,74.256,62.6165,NA,98,16.8,1003.4,-1.4,0,SE,2.1
180,2013,3,8,11,181,244,87,116,2600,98,20,1002.6,-3,0,S,3.1
181,2013,3,8,12,212,197,67,94,2100,98,17.7,1002.4,1.6,0,SE,5.5
182,2013,3,8,13,377,515,81.1104,133.0344,NA,98,15.8,1001.8,1.9,0,SE,6.2
183,2013,3,8,14,558,668,117,149,6099,98,14.4,1001.8,0.6,0,SE,6.7
184,2013,3,8,15,253,330,99,85,4099,98,13.2,1002.1,0.9,0,SSE,3.5
185,2013,3,8,16,170,229,81,64,2700,98,11.7,1002.5,-0.8,0,SSE,2.6
186,2013,3,8,17,139,156,73,51,1800,90,10.5,1002.4,-0.9,0,SE,3.1
187,2013,3,8,18,79,92,44,42,1200,90,9.2,1003.2,-1.3,0,SE,1.8
188,2013,3,8,19,58,88,33,41,1300,90,8.1,1003,-2.6,0,SSE,2.7
189,2013,3,8,20,90,104,37,61,1600,90,6.9,1003.1,-3.7,0,SSE,1.7
190,2013,3,8,21,90,113,42,67,1700,90,6.1,1002.5,-3.8,0,SSW,1.7
191,2013,3,8,22,79,80,47,70,1600,90,5.2,1001.6,-4.4,0,SSW,1.7
192,2013,3,8,23,89,93,54,82,1800,90,3.8,999.9,-3.3,0,ENE,0.7
193,2013,3,9,0,54,84,52,91,2100,90,2.9,998.5,-3,0,WNW,1
194,2013,3,9,1,93,98,42,71,2100,90,2.5,997.5,-3.8,0,SW,0.6
195,2013,3,9,2,64,93,NA,5,200,90,2.5,996.6,-3.8,0,WNW,1.7
196,2013,3,9,3,99,105,7,4,NA,90,1.6,995.3,-3.7,0,SSW,0.6
197,2013,3,9,4,119,131,7,NA,100,90,1.4,994.3,-3.5,0,WSW,0.8
198,2013,3,9,5,87,105,17,87,1800,90,2.7,994.6,-3.4,0,NW,1.5
199,2013,3,9,6,106,115,28,84,2299,90,1.8,994.7,-3.3,0,N,1.2
200,2013,3,9,7,114,124,31,80,2399,90,3.2,995.8,-3.2,0,N,3.3
201,2013,3,9,8,117,143,43,74,2600,90,6.5,996.7,-2.9,0,N,3
202,2013,3,9,9,127,168,81,67,2200,90,16.1,998,-2.9,0,NNW,7.8
203,2013,3,9,10,123,177,88,55,1800,90,16.3,1000.3,-8.8,0,NW,12.8
204,2013,3,9,11,76,764,59,66,1500,90,14,1003.6,-11.5,0,NNW,9.7
205,2013,3,9,12,NA,NA,NA,NA,NA,90,12.7,1006.6,-15.1,0,NNW,9.9
206,2013,3,9,13,NA,NA,NA,NA,NA,90,10.4,1009,-16,0,NW,7.6
207,2013,3,9,14,NA,NA,NA,NA,NA,90,9.8,1010.4,-17.4,0,NW,6.2
208,2013,3,9,15,NA,NA,NA,NA,NA,90,9.7,1011.7,-17.5,0,NNW,5.9
209,2013,3,9,16,NA,NA,NA,NA,NA,90,10.3,1013.1,-17.9,0,NNW,6.2
210,2013,3,9,17,NA,NA,NA,NA,NA,88,9.1,1015.2,-18.9,0,NW,4.1
211,2013,3,9,18,NA,NA,NA,NA,NA,78,7.2,1017.9,-17.8,0,WNW,4.7
212,2013,3,9,19,NA,NA,NA,NA,NA,45,6.2,1020,-17.8,0,WNW,7.1
213,2013,3,9,20,NA,NA,NA,NA,NA,35,5.3,1022.1,-17.8,0,WNW,4.8
214,2013,3,9,21,NA,NA,NA,NA,NA,35,5,1022.8,-17.4,0,NW,6.3
215,2013,3,9,22,NA,NA,NA,NA,NA,35,4.3,1023.7,-17.4,0,NNW,2.2
216,2013,3,9,23,NA,NA,NA,NA,NA,35,1.5,1024,-15.5,0,NNE,1
217,2013,3,10,0,NA,NA,NA,NA,NA,35,0.8,1023.7,-14.8,0,N,1.1
218,2013,3,10,1,NA,NA,NA,NA,NA,35,-1,1023.8,-12.3,0,NNE,0
219,2013,3,10,2,NA,NA,NA,NA,NA,35,-1.2,1023.7,-12.8,0,NNW,0.9
220,2013,3,10,3,NA,NA,NA,NA,NA,35,-2.3,1023.9,-10.6,0,NE,0.7
221,2013,3,10,4,NA,NA,NA,NA,NA,35,-2.3,1024.6,-11.6,0,NE,1.3
222,2013,3,10,5,NA,NA,NA,NA,NA,35,-3,1024.7,-10.8,0,NE,0.2
223,2013,3,10,6,NA,NA,NA,NA,NA,35,-2.4,1025,-12.2,0,NNE,1.6
224,2013,3,10,7,NA,NA,NA,NA,NA,35,2,1025.9,-11.9,0,S,0.7
225,2013,3,10,8,NA,NA,NA,NA,NA,35,5.1,1026.1,-12.4,0,SE,1.5
226,2013,3,10,9,39,39,NA,NA,NA,35,8,1025.7,-16.4,0,S,3.8
227,2013,3,10,10,56,69,38,74,1300,21,9.3,1024.9,-16.1,0,S,3.5
228,2013,3,10,11,26,37,27,58,900,32,9.7,1024.4,-16.6,0,SW,3.6
229,2013,3,10,12,24,45,21,49,800,43,11.1,1023.3,-16.4,0,SSW,3
230,2013,3,10,13,30,41,16,38,700,56,12.2,1022.2,-15.5,0,WSW,3.1
231,2013,3,10,14,21,26,16,33,600,64,12.2,1021.2,-15.5,0,SW,3.1
232,2013,3,10,15,32,34,18,30,600,68,11.6,1021,-15.1,0,SW,3.7
233,2013,3,10,16,40,50,20,32,500,68,10.7,1020.7,-14.9,0,SSW,5
234,2013,3,10,17,37,58,18,30,500,68,9.5,1020.7,-13.7,0,SSW,4.2
235,2013,3,10,18,45,74,18,37,600,68,7.9,1021.2,-12.6,0,S,2.4
236,2013,3,10,19,58,94,20,47,700,68,5.7,1021.6,-11.9,0,SSE,1.7
237,2013,3,10,20,72,108,30,69,900,68,6.2,1021.8,-11.5,0,SE,1.5
238,2013,3,10,21,91,120,40,83,1000,68,4.6,1021.7,-11.1,0,SSE,1.6
239,2013,3,10,22,110,141,55,91,1300,68,3.8,1021.4,-10.7,0,SE,1.8
240,2013,3,10,23,111,135,53,86,1300,68,3.1,1021.5,-10.2,0,SE,1.6
241,2013,3,11,0,99,131,43,81,1200,68,3.1,1021.1,-9.9,0,SE,1.8
242,2013,3,11,1,96,126,41,73,1200,68,2.5,1020.7,-10.1,0,SE,2
243,2013,3,11,2,96,128,64,78,1200,68,2.2,1020.1,-9.7,0,ESE,1.2
244,2013,3,11,3,104,143,57,74,1200,68,1.2,1019.8,-9.2,0,ESE,1.5
245,2013,3,11,4,107,142,43,71,1300,68,1.3,1019.5,-9.1,0,SSE,1.5
246,2013,3,11,5,108,135,41,70,1399,68,0.4,1019.6,-8.6,0,ENE,0.6
247,2013,3,11,6,114,141,53,70,1700,68,-1.1,1019.9,-7.7,0,ESE,0.4
248,2013,3,11,7,131,157,38,68,2200,68,2.2,1020.1,-7.4,0,ESE,1.1
249,2013,3,11,8,131,155,68,67,2399,68,4.2,1020.1,-7.9,0,ESE,1.3
250,2013,3,11,9,125,138,86,64,2299,68,5.8,1019.4,-8.1,0,SSE,1.9
251,2013,3,11,10,134,141,119,66,1899,68,6.9,1018.8,-7.9,0,SE,1.5
252,2013,3,11,11,115,131,135,70,1700,68,8.3,1017.6,-7.5,0,ENE,1.9
253,2013,3,11,12,142,175,150,74,1800,68,9.3,1016.2,-7.9,0,S,1.9
254,2013,3,11,13,147,173,162,76,1700,68,10.6,1014.8,-7.7,0,SSE,2.1
255,2013,3,11,14,144,160,150,73,1600,68,11.5,1013.7,-6.9,0,SSW,2.2
256,2013,3,11,15,121,140,105,62,1399,68,11.6,1012.8,-6.8,0,SW,2.6
257,2013,3,11,16,105,120,109,56,1399,68,10.8,1012,-7,0,S,3.4
258,2013,3,11,17,115,157,115,73,1500,63,10.3,1012.4,-5.7,0,SSW,1.2
259,2013,3,11,18,136,197,119,86,1800,59,9.9,1012.6,-3.4,0,SE,1.6
260,2013,3,11,19,133,187,84,88,1399,56,9.5,1013,-2.8,0,SE,1.1
261,2013,3,11,20,147,198,78,98,1500,56,9.4,1013,-2.6,0,SE,1
262,2013,3,11,21,161,204,77,93,1600,56,9,1012.5,-3.6,0,SE,1.6
263,2013,3,11,22,153,200,78,82,1500,56,8.6,1012.2,-3.3,0,SE,1.8
264,2013,3,11,23,134,192,69,74,1600,56,8.1,1011.1,-3.4,0,ESE,1.2
265,2013,3,12,0,139,164,65,72,1600,56,7,1010.3,-3.3,0,SE,2.1
266,2013,3,12,1,134,176,65,75,1500,56,6.1,1009.7,-2.3,0,E,1.3
267,2013,3,12,2,129,170,67,78,1600,56,6.4,1008.5,-2.5,0,SE,1.5
268,2013,3,12,3,125,156,77,83,1600,56,6.2,1008.8,-1.7,0,NW,1.3
269,2013,3,12,4,123,159,83,84,1600,56,4.4,1009,0.5,0.4,NE,1.5
270,2013,3,12,5,122,168,44,82,1600,56,4.3,1009,1.3,0.3,NE,1.5
271,2013,3,12,6,122,138,26,80,1600,56,4,1008.9,1.5,0.2,SSW,0.9
272,2013,3,12,7,100,115,19,72,1700,56,3.5,1009.4,1.5,1.2,WNW,0.8
273,2013,3,12,8,98,103,15,70,1600,56,3.3,1009.6,1.5,0.4,N,1.4
274,2013,3,12,9,111,104,13,67,1500,56,3.1,1009.1,1.8,0.2,NE,1.4
275,2013,3,12,10,118,92,13,62,1500,56,3.5,1009.6,2.2,0.1,NNE,1.3
276,2013,3,12,11,119,90,12,58,1500,56,3.8,1009.3,2.3,0,N,1.1
277,2013,3,12,12,128,96,12,61,1600,56,4.6,1009,2.5,0,NW,1.2
278,2013,3,12,13,121,86,13,54,1500,56,5.3,1009.5,2.6,0,N,1.5
279,2013,3,12,14,116,83,13,53,1300,56,5.6,1009.9,2.8,0,N,1.3
280,2013,3,12,15,102,67,12,41,1100,56,6.2,1009.7,3,0,N,0.7
281,2013,3,12,16,112,76,13,52,1300,31,6.8,1010.7,3.4,0,NW,2
282,2013,3,12,17,99,100,22,62,1600,18,6.3,1012.2,3.6,0,WNW,0.8
283,2013,3,12,18,141,100,19,66,1700,18,5.2,1013.5,3.2,0,NNE,0.6
284,2013,3,12,19,155,122,18,64,2000,17,3.9,1014.9,2.3,0,N,0.9
285,2013,3,12,20,138,99,17,64,1899,17,4.1,1016.9,1,0,NNE,1
286,2013,3,12,21,90,66,12,59,1300,17,2.5,1018.2,0.4,0,N,1.1
287,2013,3,12,22,77,99,11,58,1600,17,3.1,1019.3,-0.9,0,N,0.9
288,2013,3,12,23,62,100,9,43,1000,17,4.4,1020.3,-8.7,0,N,3.6
289,2013,3,13,0,13,13,10,13,500,66,3.4,1021.2,-9.6,0,N,1.5
290,2013,3,13,1,3,6,8,8,400,74,2.5,1021.7,-11.1,0,NNE,2
291,2013,3,13,2,9,6,9,2,100,74,1.3,1021.9,-11.2,0,NNE,1.7
292,2013,3,13,3,7,7,5,3,NA,74,0.8,1022.6,-11,0,NW,2.6
293,2013,3,13,4,3,6,6,3,100,74,0.1,1023.3,-11,0,NE,1.9
294,2013,3,13,5,3,6,5,18,300,74,-0.4,1024,-10.9,0,NE,2.8
295,2013,3,13,6,3,6,7,12,300,74,-0.1,1025.1,-11.2,0,NE,2.5
296,2013,3,13,7,3,8,6,14,300,74,1.6,1026.4,-11.9,0,NE,3.6
297,2013,3,13,8,12,8,11,16,300,74,2.9,1027.9,-13,0,NE,3.8
298,2013,3,13,9,10,17,12,11,300,74,3.7,1028.4,-14.6,0,NNE,4.1
